,Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region,Day Of the Week,Month,Year,WeekDay,Quarter,Hour,Minute,Second
1611,2612,C087,Hannah Allen,2019-03-09 09:00:00,18:32:03,2019-03-14 09:00:00,1900-01-01 13:16:14,Expedited,Delivered,13:16:14,Home & Kitchen,Asia,Thursday,3,2019,3,1,13,16,14
1612,2613,C039,Sam Brown,2024-02-12 00:00:00,23:02:41,2024-02-14 00:00:00,1900-01-01 11:58:15,Standard,Delivered,11:58:15,Groceries,North America,Wednesday,2,2024,2,1,11,58,15
1613,2614,C015,Emma Davis,2018-11-03 03:00:00,11:17:22,2018-11-07 03:00:00,1900-01-01 22:37:33,Expedited,Pending,22:37:33,Home & Kitchen,Europe,Wednesday,11,2018,2,4,22,37,33
1614,2615,C004,Sophia Scott,2021-11-08 08:00:00,19:05:52,2021-11-10 08:00:00,1900-01-01 01:15:33,Standard,Delivered,01:15:33,Clothing,Europe,Wednesday,11,2021,2,4,1,15,33
1615,2616,C093,John Doe,2018-06-07 15:00:00,01:41:01,2018-06-11 15:00:00,1900-01-01 07:06:32,Standard,Pending,07:06:32,Books,North America,Monday,6,2018,0,2,7,6,32
1616,2617,C086,Olivia White,2024-05-13 22:00:00,08:26:41,2024-05-17 22:00:00,1900-01-01 03:42:51,Expedited,Delivered,03:42:51,Electronics,Europe,Friday,5,2024,4,2,3,42,51
1617,2618,C025,Sarah White,2018-06-29 02:00:00,01:39:23,2018-07-04 02:00:00,1900-01-01 06:17:03,Standard,Delivered,06:17:03,Books,Asia,Wednesday,7,2018,2,3,6,17,3
1618,2619,C013,Sam Brown,2024-04-17 09:00:00,16:16:28,2024-04-19 09:00:00,1900-01-01 16:10:42,Standard,Pending,16:10:42,Clothing,North America,Friday,4,2024,4,2,16,10,42
1619,2620,C082,Lisa Green,2024-12-02 04:00:00,03:49:11,2024-12-04 04:00:00,1900-01-01 19:10:14,Standard,Delivered,19:10:14,Electronics,North America,Wednesday,12,2024,2,4,19,10,14
1620,2621,C033,Tom Harris,2021-12-07 20:00:00,16:08:18,2021-12-08 20:00:00,1900-01-01 13:16:33,Expedited,Delivered,13:16:33,Home & Kitchen,North America,Wednesday,12,2021,2,4,13,16,33
1621,2622,C016,Sarah White,2020-05-21 18:00:00,13:45:16,2020-05-23 18:00:00,1900-01-01 17:47:11,Standard,Delivered,17:47:11,Groceries,Europe,Saturday,5,2020,5,2,17,47,11
1622,2623,C042,Tom Harris,2021-11-18 20:00:00,01:39:04,2021-11-19 20:00:00,1900-01-01 09:27:47,Expedited,Delivered,09:27:47,Groceries,Europe,Friday,11,2021,4,4,9,27,47
1623,2624,C066,Mark Lee,2020-04-26 12:00:00,06:53:47,2020-04-29 12:00:00,1900-01-01 02:07:26,Expedited,Pending,02:07:26,Books,Asia,Wednesday,4,2020,2,2,2,7,26
1624,2625,C055,James Taylor,2019-12-09 00:00:00,15:16:53,2019-12-12 00:00:00,1900-01-01 21:53:56,Expedited,Delivered,21:53:56,Home & Kitchen,Asia,Thursday,12,2019,3,4,21,53,56
1625,2626,C099,Jane Smith,2021-06-15 02:00:00,06:51:07,2021-06-18 02:00:00,1900-01-01 23:01:30,Standard,Delivered,23:01:30,Clothing,North America,Friday,6,2021,4,2,23,1,30
1626,2627,C042,James Taylor,2020-09-27 00:00:00,07:22:31,2020-10-03 00:00:00,1900-01-01 21:00:13,Standard,Pending,21:00:13,Groceries,Asia,Saturday,10,2020,5,4,21,0,13
1627,2628,C034,Sam Brown,2019-08-07 19:00:00,10:46:17,2019-08-09 19:00:00,1900-01-01 03:35:40,Expedited,Pending,03:35:40,Home & Kitchen,Europe,Friday,8,2019,4,3,3,35,40
1628,2629,C030,Mike Black,2018-04-30 10:00:00,05:53:11,2018-05-06 10:00:00,1900-01-01 02:04:00,Expedited,Delivered,02:04:00,Books,Asia,Sunday,5,2018,6,2,2,4,0
1629,2630,C013,Sam Brown,2018-09-03 18:00:00,14:27:54,2018-09-05 18:00:00,1900-01-01 21:18:32,Standard,Delivered,21:18:32,Electronics,Europe,Wednesday,9,2018,2,3,21,18,32
1630,2631,C013,James Taylor,2020-02-06 11:00:00,05:49:55,2020-02-07 11:00:00,1900-01-01 09:53:29,Expedited,Pending,09:53:29,Books,Asia,Friday,2,2020,4,1,9,53,29
1631,2632,C018,Emma Davis,2022-06-14 19:00:00,19:08:07,2022-06-20 19:00:00,1900-01-01 11:09:33,Expedited,Delivered,11:09:33,Books,Europe,Monday,6,2022,0,2,11,9,33
1632,2633,C032,Sophia Scott,2018-06-16 22:00:00,13:18:50,2018-06-22 22:00:00,1900-01-01 15:39:45,Standard,Pending,15:39:45,Home & Kitchen,Europe,Friday,6,2018,4,2,15,39,45
1633,2634,C096,Olivia White,2021-12-04 01:00:00,07:33:56,2021-12-10 01:00:00,1900-01-01 14:47:10,Expedited,Delivered,14:47:10,Groceries,Asia,Friday,12,2021,4,4,14,47,10
1634,2635,C099,Emma Davis,2019-04-02 12:00:00,03:30:37,2019-04-06 12:00:00,1900-01-01 11:33:35,Standard,Pending,11:33:35,Home & Kitchen,Asia,Saturday,4,2019,5,2,11,33,35
1635,2636,C039,Emma Davis,2023-09-17 02:00:00,02:34:18,2023-09-18 02:00:00,1900-01-01 02:08:17,Standard,Pending,02:08:17,Electronics,Europe,Monday,9,2023,0,3,2,8,17
1636,2637,C046,Sophia Scott,2018-09-11 06:00:00,10:28:09,2018-09-14 06:00:00,1900-01-01 18:38:03,Expedited,Pending,18:38:03,Home & Kitchen,North America,Friday,9,2018,4,3,18,38,3
1637,2638,C029,Sophia Scott,2021-05-19 15:00:00,11:45:29,2021-05-20 15:00:00,1900-01-01 05:50:32,Standard,Delivered,05:50:32,Clothing,Asia,Thursday,5,2021,3,2,5,50,32
1638,2639,C062,Mark Lee,2025-03-05 21:00:00,17:23:31,2025-03-09 21:00:00,1900-01-01 15:10:21,Standard,Delivered,15:10:21,Books,Europe,Sunday,3,2025,6,1,15,10,21
1639,2640,C093,Sarah White,2025-12-05 17:00:00,08:46:23,2025-12-07 17:00:00,1900-01-01 03:49:22,Standard,Delivered,03:49:22,Groceries,Asia,Sunday,12,2025,6,4,3,49,22
1640,2641,C062,Mike Black,2022-09-29 06:00:00,02:22:10,2022-09-30 06:00:00,1900-01-01 04:53:37,Expedited,Delivered,04:53:37,Electronics,Asia,Friday,9,2022,4,3,4,53,37
1641,2642,C057,Mike Black,2021-08-02 01:00:00,09:49:35,2021-08-08 01:00:00,1900-01-01 01:11:21,Expedited,Pending,01:11:21,Books,Asia,Sunday,8,2021,6,3,1,11,21
1642,2643,C016,Emma Davis,2025-06-01 14:00:00,12:28:37,2025-06-04 14:00:00,1900-01-01 08:59:19,Expedited,Pending,08:59:19,Home & Kitchen,Asia,Wednesday,6,2025,2,2,8,59,19
1643,2644,C056,Tom Harris,2022-07-02 22:00:00,20:12:56,2022-07-05 22:00:00,1900-01-01 11:28:44,Standard,Pending,11:28:44,Clothing,Asia,Tuesday,7,2022,1,3,11,28,44
1644,2645,C010,Mark Lee,2018-03-08 03:00:00,19:04:19,2018-03-10 03:00:00,1900-01-01 21:54:16,Standard,Delivered,21:54:16,Home & Kitchen,North America,Saturday,3,2018,5,1,21,54,16
1645,2646,C030,Andrew Moore,2024-03-29 14:00:00,13:44:13,2024-03-30 14:00:00,1900-01-01 04:51:44,Expedited,Delivered,04:51:44,Books,North America,Saturday,3,2024,5,1,4,51,44
1646,2647,C025,Andrew Moore,2020-02-24 00:00:00,07:47:12,2020-02-28 00:00:00,1900-01-01 12:41:14,Expedited,Delivered,12:41:14,Electronics,North America,Friday,2,2020,4,1,12,41,14
1647,2648,C084,Laura Clark,2021-05-11 08:00:00,23:14:50,2021-05-13 08:00:00,1900-01-01 14:17:49,Standard,Pending,14:17:49,Groceries,Europe,Thursday,5,2021,3,2,14,17,49
1648,2649,C005,Hannah Allen,2023-07-19 17:00:00,00:21:33,2023-07-20 17:00:00,1900-01-01 01:22:42,Expedited,Delivered,01:22:42,Books,North America,Thursday,7,2023,3,3,1,22,42
1649,2650,C065,Emma Davis,2021-11-26 17:00:00,17:50:39,2021-12-01 17:00:00,1900-01-01 12:42:03,Expedited,Delivered,12:42:03,Electronics,North America,Wednesday,12,2021,2,4,12,42,3
1650,2651,C094,Jane Smith,2020-05-20 04:00:00,02:54:25,2020-05-23 04:00:00,1900-01-01 14:53:54,Expedited,Pending,14:53:54,Books,Europe,Saturday,5,2020,5,2,14,53,54
1651,2652,C049,Olivia White,2018-08-16 06:00:00,13:57:40,2018-08-20 06:00:00,1900-01-01 10:49:47,Expedited,Pending,10:49:47,Clothing,North America,Monday,8,2018,0,3,10,49,47
1652,2653,C003,Sophia Scott,2022-12-23 10:00:00,07:48:54,2022-12-29 10:00:00,1900-01-01 09:11:12,Expedited,Delivered,09:11:12,Home & Kitchen,Asia,Thursday,12,2022,3,4,9,11,12
1653,2654,C045,Sarah White,2025-02-24 07:00:00,22:55:15,2025-02-28 07:00:00,1900-01-01 08:58:52,Standard,Pending,08:58:52,Groceries,North America,Friday,2,2025,4,1,8,58,52
1654,2655,C014,Lisa Green,2023-05-17 23:00:00,09:20:09,2023-05-23 23:00:00,1900-01-01 12:37:05,Expedited,Delivered,12:37:05,Electronics,North America,Tuesday,5,2023,1,2,12,37,5
1655,2656,C030,Sophia Scott,2022-07-09 13:00:00,23:37:21,2022-07-13 13:00:00,1900-01-01 10:50:58,Expedited,Pending,10:50:58,Groceries,North America,Wednesday,7,2022,2,3,10,50,58
1656,2657,C068,Jane Smith,2024-11-04 17:00:00,16:47:46,2024-11-07 17:00:00,1900-01-01 10:09:22,Standard,Pending,10:09:22,Groceries,Asia,Thursday,11,2024,3,4,10,9,22
1657,2658,C018,Tom Harris,2019-01-04 16:00:00,21:45:03,2019-01-10 16:00:00,1900-01-01 14:44:22,Standard,Pending,14:44:22,Groceries,Asia,Thursday,1,2019,3,1,14,44,22
1658,2659,C062,Laura Clark,2025-07-18 05:00:00,03:29:01,2025-07-19 05:00:00,1900-01-01 07:36:33,Standard,Delivered,07:36:33,Electronics,Asia,Saturday,7,2025,5,3,7,36,33
1659,2660,C037,Sam Brown,2025-01-10 18:00:00,10:35:20,2025-01-16 18:00:00,1900-01-01 15:44:50,Standard,Delivered,15:44:50,Electronics,Asia,Thursday,1,2025,3,1,15,44,50
1660,2661,C025,Daniel King,2022-10-26 06:00:00,20:47:20,2022-10-28 06:00:00,1900-01-01 08:46:31,Expedited,Delivered,08:46:31,Groceries,Europe,Friday,10,2022,4,4,8,46,31
1661,2662,C048,Sam Brown,2023-08-13 23:00:00,03:00:25,2023-08-14 23:00:00,1900-01-01 05:39:55,Expedited,Pending,05:39:55,Home & Kitchen,Asia,Monday,8,2023,0,3,5,39,55
1662,2663,C065,James Taylor,2025-06-15 05:00:00,23:50:01,2025-06-17 05:00:00,1900-01-01 13:04:16,Expedited,Pending,13:04:16,Books,Asia,Tuesday,6,2025,1,2,13,4,16
1663,2664,C053,Jane Smith,2024-01-07 04:00:00,08:54:56,2024-01-11 04:00:00,1900-01-01 21:38:40,Expedited,Pending,21:38:40,Groceries,Asia,Thursday,1,2024,3,1,21,38,40
1664,2665,C079,James Taylor,2023-08-22 04:00:00,12:17:47,2023-08-23 04:00:00,1900-01-01 15:17:27,Standard,Pending,15:17:27,Clothing,Asia,Wednesday,8,2023,2,3,15,17,27
1665,2666,C073,Emma Davis,2018-04-13 14:00:00,15:56:41,2018-04-17 14:00:00,1900-01-01 12:49:41,Standard,Delivered,12:49:41,Groceries,Europe,Tuesday,4,2018,1,2,12,49,41
1666,2667,C015,Lisa Green,2019-01-30 04:00:00,08:10:24,2019-02-04 04:00:00,1900-01-01 00:52:49,Expedited,Delivered,00:52:49,Electronics,North America,Monday,2,2019,0,1,0,52,49
1667,2668,C049,John Doe,2019-01-22 11:00:00,03:41:34,2019-01-26 11:00:00,1900-01-01 18:33:58,Expedited,Delivered,18:33:58,Books,North America,Saturday,1,2019,5,1,18,33,58
1668,2669,C088,Sophia Scott,2019-07-07 21:00:00,05:02:58,2019-07-11 21:00:00,1900-01-01 03:42:02,Expedited,Pending,03:42:02,Clothing,Asia,Thursday,7,2019,3,3,3,42,2
1669,2670,C068,John Doe,2025-07-10 14:00:00,08:34:49,2025-07-12 14:00:00,1900-01-01 08:09:27,Expedited,Pending,08:09:27,Books,Asia,Saturday,7,2025,5,3,8,9,27
1670,2671,C012,Tom Harris,2020-07-28 17:00:00,07:21:07,2020-08-03 17:00:00,1900-01-01 01:38:46,Standard,Delivered,01:38:46,Books,Asia,Monday,8,2020,0,3,1,38,46
1671,2672,C059,Laura Clark,2020-10-12 06:00:00,14:44:06,2020-10-17 06:00:00,1900-01-01 18:41:55,Expedited,Pending,18:41:55,Clothing,North America,Saturday,10,2020,5,4,18,41,55
1672,2673,C037,Emma Davis,2023-01-09 20:00:00,18:39:41,2023-01-13 20:00:00,1900-01-01 19:45:35,Standard,Delivered,19:45:35,Groceries,North America,Friday,1,2023,4,1,19,45,35
1673,2674,C061,Mike Black,2019-12-25 17:00:00,16:00:44,2019-12-29 17:00:00,1900-01-01 10:02:22,Standard,Pending,10:02:22,Groceries,Asia,Sunday,12,2019,6,4,10,2,22
1674,2675,C043,Laura Clark,2019-05-07 11:00:00,12:55:47,2019-05-12 11:00:00,1900-01-01 16:06:25,Standard,Pending,16:06:25,Groceries,North America,Sunday,5,2019,6,2,16,6,25
1675,2676,C070,Sophia Scott,2025-12-27 13:00:00,08:41:05,2026-01-01 13:00:00,1900-01-01 10:17:59,Standard,Delivered,10:17:59,Home & Kitchen,Europe,Thursday,1,2026,3,1,10,17,59
1676,2677,C039,Laura Clark,2025-10-10 18:00:00,04:33:10,2025-10-11 18:00:00,1900-01-01 13:45:05,Expedited,Delivered,13:45:05,Groceries,Asia,Saturday,10,2025,5,4,13,45,5
1677,2678,C056,James Taylor,2021-06-09 23:00:00,08:37:39,2021-06-11 23:00:00,1900-01-01 08:53:34,Expedited,Pending,08:53:34,Clothing,Asia,Friday,6,2021,4,2,8,53,34
1678,2679,C063,Mike Black,2021-05-11 01:00:00,08:08:07,2021-05-16 01:00:00,1900-01-01 16:59:11,Expedited,Delivered,16:59:11,Home & Kitchen,Europe,Sunday,5,2021,6,2,16,59,11
1679,2680,C046,Sarah White,2018-08-12 16:00:00,11:57:39,2018-08-17 16:00:00,1900-01-01 03:51:47,Expedited,Delivered,03:51:47,Groceries,Europe,Friday,8,2018,4,3,3,51,47
1680,2681,C088,Hannah Allen,2018-07-12 13:00:00,02:12:18,2018-07-15 13:00:00,1900-01-01 23:09:57,Standard,Pending,23:09:57,Home & Kitchen,North America,Sunday,7,2018,6,3,23,9,57
1681,2682,C011,Lisa Green,2024-09-17 05:00:00,01:31:48,2024-09-23 05:00:00,1900-01-01 06:09:38,Standard,Pending,06:09:38,Clothing,Europe,Monday,9,2024,0,3,6,9,38
1682,2683,C062,Hannah Allen,2024-11-17 06:00:00,15:35:17,2024-11-22 06:00:00,1900-01-01 22:27:17,Standard,Pending,22:27:17,Groceries,Asia,Friday,11,2024,4,4,22,27,17
1683,2684,C077,Lisa Green,2019-09-06 07:00:00,13:29:01,2019-09-08 07:00:00,1900-01-01 08:53:49,Expedited,Delivered,08:53:49,Electronics,North America,Sunday,9,2019,6,3,8,53,49
1684,2685,C098,Sam Brown,2021-05-02 19:00:00,12:26:58,2021-05-08 19:00:00,1900-01-01 16:10:00,Standard,Pending,16:10:00,Clothing,Europe,Saturday,5,2021,5,2,16,10,0
1685,2686,C025,Laura Clark,2018-11-12 06:00:00,20:51:16,2018-11-18 06:00:00,1900-01-01 16:35:35,Standard,Pending,16:35:35,Books,North America,Sunday,11,2018,6,4,16,35,35
1686,2687,C071,Mark Lee,2019-05-28 18:00:00,14:56:19,2019-06-01 18:00:00,1900-01-01 13:59:08,Standard,Pending,13:59:08,Books,North America,Saturday,6,2019,5,2,13,59,8
1687,2688,C052,Sophia Scott,2024-02-21 14:00:00,04:06:17,2024-02-25 14:00:00,1900-01-01 12:59:27,Standard,Pending,12:59:27,Clothing,North America,Sunday,2,2024,6,1,12,59,27
1688,2689,C004,James Taylor,2020-09-28 18:00:00,23:10:31,2020-10-02 18:00:00,1900-01-01 15:32:02,Expedited,Pending,15:32:02,Books,North America,Friday,10,2020,4,4,15,32,2
1689,2690,C059,Hannah Allen,2019-09-21 14:00:00,17:26:25,2019-09-25 14:00:00,1900-01-01 18:07:49,Standard,Delivered,18:07:49,Clothing,Europe,Wednesday,9,2019,2,3,18,7,49
1690,2691,C072,Tom Harris,2019-12-26 11:00:00,04:44:27,2019-12-29 11:00:00,1900-01-01 05:58:51,Standard,Pending,05:58:51,Electronics,Asia,Sunday,12,2019,6,4,5,58,51
1691,2692,C020,Laura Clark,2021-01-31 18:00:00,17:01:19,2021-02-05 18:00:00,1900-01-01 05:28:36,Expedited,Pending,05:28:36,Clothing,Asia,Friday,2,2021,4,1,5,28,36
1692,2693,C093,John Doe,2023-11-21 18:00:00,03:12:23,2023-11-25 18:00:00,1900-01-01 11:08:40,Expedited,Delivered,11:08:40,Groceries,Europe,Saturday,11,2023,5,4,11,8,40
1693,2694,C063,Andrew Moore,2020-02-03 11:00:00,15:37:57,2020-02-04 11:00:00,1900-01-01 16:18:16,Expedited,Pending,16:18:16,Groceries,Asia,Tuesday,2,2020,1,1,16,18,16
1694,2695,C054,Daniel King,2020-01-21 19:00:00,07:47:44,2020-01-25 19:00:00,1900-01-01 21:47:43,Standard,Pending,21:47:43,Home & Kitchen,North America,Saturday,1,2020,5,1,21,47,43
1695,2696,C074,Tom Harris,2022-08-30 15:00:00,22:28:57,2022-09-04 15:00:00,1900-01-01 02:13:48,Standard,Delivered,02:13:48,Books,North America,Sunday,9,2022,6,3,2,13,48
1696,2697,C098,Mike Black,2019-03-05 11:00:00,03:01:40,2019-03-09 11:00:00,1900-01-01 21:15:20,Standard,Pending,21:15:20,Books,North America,Saturday,3,2019,5,1,21,15,20
1697,2698,C057,Mike Black,2020-02-01 15:00:00,17:48:07,2020-02-04 15:00:00,1900-01-01 11:59:23,Standard,Delivered,11:59:23,Clothing,Europe,Tuesday,2,2020,1,1,11,59,23
1698,2699,C090,Hannah Allen,2023-05-13 07:00:00,14:40:16,2023-05-15 07:00:00,1900-01-01 01:07:43,Expedited,Pending,01:07:43,Books,North America,Monday,5,2023,0,2,1,7,43
1699,2700,C041,Daniel King,2025-02-28 20:00:00,22:01:05,2025-03-02 20:00:00,1900-01-01 20:47:07,Standard,Delivered,20:47:07,Groceries,North America,Sunday,3,2025,6,1,20,47,7
1700,2701,C003,Jane Smith,2020-08-12 12:00:00,04:48:33,2020-08-17 12:00:00,1900-01-01 15:09:51,Standard,Delivered,15:09:51,Electronics,Europe,Monday,8,2020,0,3,15,9,51
1701,2702,C006,Sarah White,2025-01-10 00:00:00,17:41:09,2025-01-12 00:00:00,1900-01-01 14:03:25,Expedited,Pending,14:03:25,Clothing,North America,Sunday,1,2025,6,1,14,3,25
1702,2703,C005,Sophia Scott,2023-09-24 17:00:00,05:58:43,2023-09-26 17:00:00,1900-01-01 14:35:31,Expedited,Delivered,14:35:31,Books,North America,Tuesday,9,2023,1,3,14,35,31
1703,2704,C005,Lisa Green,2022-05-01 08:00:00,16:58:12,2022-05-02 08:00:00,1900-01-01 10:37:03,Expedited,Delivered,10:37:03,Groceries,Asia,Monday,5,2022,0,2,10,37,3
1704,2705,C054,Olivia White,2022-04-19 07:00:00,19:59:47,2022-04-24 07:00:00,1900-01-01 08:08:34,Standard,Pending,08:08:34,Home & Kitchen,Europe,Sunday,4,2022,6,2,8,8,34
1705,2706,C047,Andrew Moore,2025-01-01 13:00:00,09:26:52,2025-01-06 13:00:00,1900-01-01 22:27:36,Standard,Pending,22:27:36,Books,North America,Monday,1,2025,0,1,22,27,36
1706,2707,C087,James Taylor,2023-06-21 01:00:00,01:33:30,2023-06-23 01:00:00,1900-01-01 14:59:08,Standard,Delivered,14:59:08,Electronics,North America,Friday,6,2023,4,2,14,59,8
1707,2708,C049,Tom Harris,2019-01-25 07:00:00,22:06:37,2019-01-27 07:00:00,1900-01-01 01:02:57,Standard,Pending,01:02:57,Electronics,North America,Sunday,1,2019,6,1,1,2,57
1708,2709,C009,Laura Clark,2022-07-16 23:00:00,00:11:44,2022-07-18 23:00:00,1900-01-01 20:43:47,Standard,Delivered,20:43:47,Books,North America,Monday,7,2022,0,3,20,43,47
1709,2710,C099,James Taylor,2021-04-28 22:00:00,11:18:08,2021-05-04 22:00:00,1900-01-01 04:09:27,Expedited,Delivered,04:09:27,Books,Asia,Tuesday,5,2021,1,2,4,9,27
1710,2711,C020,Mike Black,2023-05-17 13:00:00,09:16:49,2023-05-20 13:00:00,1900-01-01 14:13:45,Expedited,Pending,14:13:45,Groceries,Asia,Saturday,5,2023,5,2,14,13,45
1711,2712,C061,Mark Lee,2025-12-03 11:00:00,07:38:40,2025-12-07 11:00:00,1900-01-01 22:12:15,Standard,Pending,22:12:15,Books,Asia,Sunday,12,2025,6,4,22,12,15
1712,2713,C035,Sam Brown,2024-07-25 02:00:00,09:11:14,2024-07-28 02:00:00,1900-01-01 07:07:16,Standard,Delivered,07:07:16,Home & Kitchen,Asia,Sunday,7,2024,6,3,7,7,16
1713,2714,C050,John Doe,2023-05-04 23:00:00,14:27:03,2023-05-09 23:00:00,1900-01-01 16:34:00,Standard,Pending,16:34:00,Groceries,Europe,Tuesday,5,2023,1,2,16,34,0
1714,2715,C082,Sarah White,2018-07-21 03:00:00,03:54:00,2018-07-22 03:00:00,1900-01-01 16:57:23,Standard,Pending,16:57:23,Clothing,North America,Sunday,7,2018,6,3,16,57,23
1715,2716,C062,Mark Lee,2025-02-23 13:00:00,11:56:33,2025-02-27 13:00:00,1900-01-01 15:48:24,Standard,Delivered,15:48:24,Home & Kitchen,Asia,Thursday,2,2025,3,1,15,48,24
1716,2717,C017,Sarah White,2019-07-25 19:00:00,14:16:38,2019-07-26 19:00:00,1900-01-01 01:24:13,Expedited,Delivered,01:24:13,Groceries,North America,Friday,7,2019,4,3,1,24,13
1717,2718,C088,Jane Smith,2018-08-10 09:00:00,05:43:50,2018-08-16 09:00:00,1900-01-01 06:56:50,Expedited,Delivered,06:56:50,Groceries,Europe,Thursday,8,2018,3,3,6,56,50
1718,2719,C003,Olivia White,2019-07-21 14:00:00,00:59:20,2019-07-26 14:00:00,1900-01-01 00:16:58,Expedited,Delivered,00:16:58,Electronics,North America,Friday,7,2019,4,3,0,16,58
1719,2720,C032,Hannah Allen,2021-04-15 07:00:00,13:35:04,2021-04-21 07:00:00,1900-01-01 09:05:38,Standard,Delivered,09:05:38,Groceries,North America,Wednesday,4,2021,2,2,9,5,38
1720,2721,C099,Hannah Allen,2025-12-01 06:00:00,00:00:52,2025-12-06 06:00:00,1900-01-01 05:36:29,Standard,Delivered,05:36:29,Home & Kitchen,Asia,Saturday,12,2025,5,4,5,36,29
1721,2722,C013,Mike Black,2023-02-28 10:00:00,05:36:01,2023-03-01 10:00:00,1900-01-01 01:17:23,Expedited,Pending,01:17:23,Books,Asia,Wednesday,3,2023,2,1,1,17,23
1722,2723,C089,Sam Brown,2024-10-17 06:00:00,20:58:58,2024-10-18 06:00:00,1900-01-01 16:55:26,Expedited,Delivered,16:55:26,Home & Kitchen,Europe,Friday,10,2024,4,4,16,55,26
1723,2724,C073,Daniel King,2018-05-29 06:00:00,04:25:40,2018-05-30 06:00:00,1900-01-01 22:38:20,Standard,Pending,22:38:20,Clothing,North America,Wednesday,5,2018,2,2,22,38,20
1724,2725,C068,Sophia Scott,2023-09-20 01:00:00,18:52:46,2023-09-25 01:00:00,1900-01-01 18:38:22,Expedited,Pending,18:38:22,Groceries,Asia,Monday,9,2023,0,3,18,38,22
1725,2726,C014,Daniel King,2024-01-18 07:00:00,12:11:04,2024-01-20 07:00:00,1900-01-01 06:47:43,Expedited,Delivered,06:47:43,Groceries,Asia,Saturday,1,2024,5,1,6,47,43
1726,2727,C098,Mark Lee,2024-05-17 06:00:00,01:58:03,2024-05-18 06:00:00,1900-01-01 14:14:42,Standard,Pending,14:14:42,Groceries,Asia,Saturday,5,2024,5,2,14,14,42
1727,2728,C011,Sarah White,2022-02-23 07:00:00,17:52:09,2022-03-01 07:00:00,1900-01-01 01:34:50,Expedited,Delivered,01:34:50,Groceries,Europe,Tuesday,3,2022,1,1,1,34,50
1728,2729,C056,Lisa Green,2024-08-22 19:00:00,12:43:01,2024-08-26 19:00:00,1900-01-01 19:27:56,Expedited,Pending,19:27:56,Electronics,North America,Monday,8,2024,0,3,19,27,56
1729,2730,C067,Jane Smith,2022-01-06 02:00:00,14:45:56,2022-01-11 02:00:00,1900-01-01 14:15:32,Expedited,Delivered,14:15:32,Electronics,Asia,Tuesday,1,2022,1,1,14,15,32
1730,2731,C092,Lisa Green,2022-03-21 06:00:00,09:21:39,2022-03-27 06:00:00,1900-01-01 14:11:38,Standard,Delivered,14:11:38,Books,North America,Sunday,3,2022,6,1,14,11,38
1731,2732,C029,Sam Brown,2021-11-08 01:00:00,14:12:07,2021-11-11 01:00:00,1900-01-01 06:42:19,Expedited,Delivered,06:42:19,Groceries,Europe,Thursday,11,2021,3,4,6,42,19
1732,2733,C009,Sophia Scott,2024-01-27 10:00:00,20:20:21,2024-01-30 10:00:00,1900-01-01 10:48:02,Expedited,Delivered,10:48:02,Clothing,North America,Tuesday,1,2024,1,1,10,48,2
1733,2734,C067,Sophia Scott,2020-03-12 05:00:00,13:32:44,2020-03-16 05:00:00,1900-01-01 15:04:59,Expedited,Pending,15:04:59,Books,Asia,Monday,3,2020,0,1,15,4,59
1734,2735,C025,Mark Lee,2021-03-07 13:00:00,07:49:21,2021-03-09 13:00:00,1900-01-01 01:22:25,Standard,Pending,01:22:25,Groceries,North America,Tuesday,3,2021,1,1,1,22,25
1735,2736,C098,James Taylor,2024-08-13 17:00:00,08:44:34,2024-08-14 17:00:00,1900-01-01 06:59:09,Standard,Pending,06:59:09,Electronics,North America,Wednesday,8,2024,2,3,6,59,9
1736,2737,C076,Jane Smith,2022-05-06 20:00:00,17:41:04,2022-05-11 20:00:00,1900-01-01 04:46:11,Expedited,Pending,04:46:11,Clothing,Europe,Wednesday,5,2022,2,2,4,46,11
1737,2738,C042,Andrew Moore,2019-12-02 06:00:00,05:31:07,2019-12-08 06:00:00,1900-01-01 09:30:21,Standard,Pending,09:30:21,Books,Europe,Sunday,12,2019,6,4,9,30,21
1738,2739,C009,Sophia Scott,2022-03-24 02:00:00,23:38:20,2022-03-25 02:00:00,1900-01-01 16:19:19,Expedited,Delivered,16:19:19,Clothing,North America,Friday,3,2022,4,1,16,19,19
1739,2740,C079,Sophia Scott,2022-08-07 21:00:00,17:13:14,2022-08-13 21:00:00,1900-01-01 10:07:46,Standard,Delivered,10:07:46,Groceries,North America,Saturday,8,2022,5,3,10,7,46
1740,2741,C040,Mark Lee,2024-04-30 04:00:00,09:25:52,2024-05-05 04:00:00,1900-01-01 01:48:22,Standard,Delivered,01:48:22,Home & Kitchen,North America,Sunday,5,2024,6,2,1,48,22
1741,2742,C025,Mike Black,2020-03-06 14:00:00,11:31:38,2020-03-09 14:00:00,1900-01-01 05:52:27,Expedited,Delivered,05:52:27,Clothing,Europe,Monday,3,2020,0,1,5,52,27
1742,2743,C005,Emma Davis,2024-08-05 04:00:00,06:42:31,2024-08-06 04:00:00,1900-01-01 12:28:07,Expedited,Delivered,12:28:07,Clothing,Europe,Tuesday,8,2024,1,3,12,28,7
