Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region
2528,C061,Tom Harris,2018-03-05 15:00:00,15:19:42,2018-03-06 15:00:00,12:11:50,Standard,Delivered,12:11:50,Electronics,Europe
2529,C043,Lisa Green,2018-03-05 16:00:00,11:46:49,2018-03-11 16:00:00,01:32:07,Standard,Pending,01:32:07,Books,North America
2530,C042,Tom Harris,2018-03-05 17:00:00,18:47:31,2018-03-06 17:00:00,08:56:58,Expedited,Pending,08:56:58,Books,Europe
2531,C025,John Doe,2018-03-05 18:00:00,14:04:10,2018-03-08 18:00:00,07:52:48,Expedited,Delivered,07:52:48,Clothing,North America
2532,C039,John Doe,2018-03-05 19:00:00,14:28:49,2018-03-09 19:00:00,08:31:37,Standard,Delivered,08:31:37,Electronics,Europe
2533,C035,Emma Davis,2018-03-05 20:00:00,12:03:48,2018-03-08 20:00:00,14:22:23,Expedited,Pending,14:22:23,Home & Kitchen,Europe
2534,C003,Daniel King,2018-03-05 21:00:00,03:47:22,2018-03-11 21:00:00,12:20:53,Standard,Pending,12:20:53,Electronics,Europe
2535,C044,Daniel King,2018-03-05 22:00:00,14:45:43,2018-03-06 22:00:00,11:12:38,Standard,Pending,11:12:38,Books,North America
2536,C051,Jane Smith,2018-03-05 23:00:00,02:31:09,2018-03-11 23:00:00,22:49:45,Standard,Delivered,22:49:45,Clothing,Europe
2537,C094,Sophia Scott,2018-03-06 00:00:00,07:37:21,2018-03-11 00:00:00,10:27:13,Standard,Delivered,10:27:13,Clothing,North America
2538,C098,Olivia White,2018-03-06 01:00:00,13:16:20,2018-03-09 01:00:00,16:23:52,Expedited,Pending,16:23:52,Home & Kitchen,North America
2539,C012,James Taylor,2018-03-06 02:00:00,18:47:14,2018-03-09 02:00:00,01:50:47,Expedited,Delivered,01:50:47,Clothing,Asia
2540,C019,Mark Lee,2018-03-06 03:00:00,14:00:23,2018-03-08 03:00:00,21:09:53,Standard,Delivered,21:09:53,Clothing,Europe
2541,C044,Tom Harris,2018-03-06 04:00:00,22:54:11,2018-03-07 04:00:00,07:20:36,Expedited,Delivered,07:20:36,Clothing,Asia
2542,C059,Lisa Green,2018-03-06 05:00:00,09:45:41,2018-03-11 05:00:00,06:25:12,Expedited,Pending,06:25:12,Clothing,Asia
2543,C049,John Doe,2018-03-06 06:00:00,09:51:30,2018-03-09 06:00:00,15:29:30,Standard,Pending,15:29:30,Clothing,North America
2544,C061,John Doe,2018-03-06 07:00:00,10:53:15,2018-03-09 07:00:00,04:31:15,Expedited,Delivered,04:31:15,Books,Europe
2545,C017,Jane Smith,2018-03-06 08:00:00,08:46:13,2018-03-11 08:00:00,14:08:21,Standard,Delivered,14:08:21,Electronics,North America
2546,C074,Lisa Green,2018-03-06 09:00:00,18:30:08,2018-03-12 09:00:00,22:43:39,Standard,Delivered,22:43:39,Groceries,North America
2547,C057,Hannah Allen,2018-03-06 10:00:00,03:52:38,2018-03-12 10:00:00,12:36:13,Standard,Delivered,12:36:13,Clothing,Europe
2548,C055,Lisa Green,2018-03-06 11:00:00,21:25:07,2018-03-07 11:00:00,15:42:19,Standard,Delivered,15:42:19,Groceries,North America
2549,C047,Jane Smith,2018-03-06 12:00:00,23:07:18,2018-03-08 12:00:00,11:14:55,Expedited,Pending,11:14:55,Groceries,Europe
2550,C012,John Doe,2018-03-06 13:00:00,14:47:29,2018-03-09 13:00:00,11:25:08,Standard,Delivered,11:25:08,Books,Europe
2551,C062,Olivia White,2018-03-06 14:00:00,21:54:08,2018-03-08 14:00:00,00:34:43,Expedited,Delivered,00:34:43,Clothing,North America
2552,C080,Mike Black,2018-03-06 15:00:00,11:47:03,2018-03-12 15:00:00,19:44:54,Standard,Delivered,19:44:54,Groceries,North America
2553,C088,Mike Black,2018-03-06 16:00:00,04:07:00,2018-03-12 16:00:00,05:41:09,Standard,Pending,05:41:09,Clothing,Asia
2554,C083,Jane Smith,2018-03-06 17:00:00,05:46:35,2018-03-10 17:00:00,15:58:32,Expedited,Pending,15:58:32,Home & Kitchen,North America
2555,C008,Lisa Green,2018-03-06 18:00:00,20:10:04,2018-03-07 18:00:00,15:35:05,Standard,Delivered,15:35:05,Home & Kitchen,Europe
2556,C095,Laura Clark,2018-03-06 19:00:00,17:23:46,2018-03-10 19:00:00,18:30:01,Expedited,Pending,18:30:01,Home & Kitchen,Asia
2557,C021,Mark Lee,2018-03-06 20:00:00,17:19:27,2018-03-10 20:00:00,17:41:27,Expedited,Pending,17:41:27,Groceries,Europe
2558,C081,Jane Smith,2018-03-06 21:00:00,12:04:29,2018-03-10 21:00:00,03:00:46,Standard,Pending,03:00:46,Home & Kitchen,Asia
2559,C087,Olivia White,2018-03-06 22:00:00,00:21:17,2018-03-07 22:00:00,09:49:15,Standard,Pending,09:49:15,Books,North America
2560,C080,Jane Smith,2018-03-06 23:00:00,13:04:30,2018-03-07 23:00:00,12:57:46,Standard,Pending,12:57:46,Books,North America
2561,C070,Laura Clark,2018-03-07 00:00:00,05:26:55,2018-03-12 00:00:00,01:51:35,Standard,Pending,01:51:35,Groceries,North America
2562,C072,Laura Clark,2018-03-07 01:00:00,15:53:52,2018-03-09 01:00:00,00:38:22,Standard,Delivered,00:38:22,Clothing,Europe
2563,C025,Sam Brown,2018-03-07 02:00:00,11:19:17,2018-03-09 02:00:00,10:57:41,Standard,Pending,10:57:41,Electronics,Asia
2564,C082,Daniel King,2018-03-07 03:00:00,01:54:52,2018-03-12 03:00:00,00:10:23,Expedited,Pending,00:10:23,Clothing,Europe
2565,C089,Tom Harris,2018-03-07 04:00:00,22:44:26,2018-03-12 04:00:00,09:13:13,Expedited,Delivered,09:13:13,Clothing,Asia
2566,C012,Lisa Green,2018-03-07 05:00:00,16:16:47,2018-03-13 05:00:00,06:22:42,Standard,Delivered,06:22:42,Clothing,North America
2567,C015,Sophia Scott,2018-03-07 06:00:00,20:49:39,2018-03-11 06:00:00,21:59:35,Expedited,Delivered,21:59:35,Clothing,Europe
2568,C059,Emma Davis,2018-03-07 07:00:00,02:16:49,2018-03-12 07:00:00,23:01:38,Expedited,Delivered,23:01:38,Electronics,North America
2569,C026,Andrew Moore,2018-03-07 08:00:00,22:05:27,2018-03-10 08:00:00,18:45:18,Standard,Pending,18:45:18,Home & Kitchen,Europe
2570,C026,Emma Davis,2018-03-07 09:00:00,07:54:57,2018-03-09 09:00:00,06:11:02,Standard,Pending,06:11:02,Clothing,North America
2571,C047,Lisa Green,2018-03-07 10:00:00,12:07:18,2018-03-12 10:00:00,14:04:07,Expedited,Pending,14:04:07,Books,Europe
2572,C032,Sophia Scott,2018-03-07 11:00:00,05:28:22,2018-03-10 11:00:00,13:35:06,Standard,Pending,13:35:06,Groceries,Europe
2573,C010,James Taylor,2018-03-07 12:00:00,14:31:09,2018-03-10 12:00:00,06:49:45,Expedited,Delivered,06:49:45,Groceries,Asia
2574,C016,Olivia White,2018-03-07 13:00:00,16:00:38,2018-03-10 13:00:00,07:57:11,Standard,Pending,07:57:11,Books,North America
2575,C071,Sam Brown,2018-03-07 14:00:00,12:02:50,2018-03-13 14:00:00,09:13:08,Expedited,Pending,09:13:08,Clothing,Asia
2576,C017,Laura Clark,2018-03-07 15:00:00,14:36:30,2018-03-13 15:00:00,05:29:04,Expedited,Delivered,05:29:04,Electronics,Asia
2577,C023,Sam Brown,2018-03-07 16:00:00,10:21:17,2018-03-10 16:00:00,00:00:56,Expedited,Pending,00:00:56,Home & Kitchen,North America
2578,C026,Andrew Moore,2018-03-07 17:00:00,02:05:02,2018-03-13 17:00:00,19:48:10,Expedited,Pending,19:48:10,Groceries,Europe
2579,C085,John Doe,2018-03-07 18:00:00,04:08:27,2018-03-11 18:00:00,11:02:05,Standard,Pending,11:02:05,Home & Kitchen,Asia
2580,C086,Laura Clark,2018-03-07 19:00:00,18:27:26,2018-03-10 19:00:00,10:44:10,Standard,Pending,10:44:10,Electronics,North America
2581,C007,Laura Clark,2018-03-07 20:00:00,12:37:42,2018-03-11 20:00:00,07:28:09,Expedited,Delivered,07:28:09,Groceries,Europe
2582,C014,Tom Harris,2018-03-07 21:00:00,20:20:26,2018-03-11 21:00:00,01:23:45,Expedited,Delivered,01:23:45,Home & Kitchen,Asia
2583,C079,Mike Black,2018-03-07 22:00:00,13:05:37,2018-03-10 22:00:00,15:16:31,Standard,Delivered,15:16:31,Electronics,Asia
2584,C007,Sarah White,2018-03-07 23:00:00,16:10:46,2018-03-09 23:00:00,10:33:23,Standard,Delivered,10:33:23,Home & Kitchen,Asia
2585,C009,Olivia White,2018-03-08 00:00:00,08:52:16,2018-03-11 00:00:00,22:04:28,Expedited,Delivered,22:04:28,Clothing,Europe
2586,C048,Andrew Moore,2018-03-08 01:00:00,23:38:06,2018-03-11 01:00:00,15:47:57,Expedited,Pending,15:47:57,Electronics,Asia
2587,C072,Sarah White,2018-03-08 02:00:00,20:00:24,2018-03-14 02:00:00,01:15:24,Expedited,Pending,01:15:24,Home & Kitchen,Europe
2588,C059,Hannah Allen,2018-03-08 03:00:00,07:04:29,2018-03-11 03:00:00,04:07:28,Expedited,Delivered,04:07:28,Clothing,Asia
2589,C087,Sarah White,2018-03-08 04:00:00,18:07:48,2018-03-10 04:00:00,19:45:24,Expedited,Delivered,19:45:24,Clothing,North America
2590,C093,Lisa Green,2018-03-08 05:00:00,18:43:58,2018-03-14 05:00:00,09:22:33,Standard,Delivered,09:22:33,Electronics,Asia
2591,C082,Andrew Moore,2018-03-08 06:00:00,22:29:14,2018-03-09 06:00:00,02:29:49,Expedited,Pending,02:29:49,Books,North America
2592,C095,Emma Davis,2018-03-08 07:00:00,03:54:43,2018-03-09 07:00:00,20:33:31,Standard,Delivered,20:33:31,Groceries,North America
2593,C094,Emma Davis,2018-03-08 08:00:00,12:13:36,2018-03-12 08:00:00,20:28:08,Standard,Pending,20:28:08,Electronics,North America
2594,C039,Mike Black,2018-03-08 09:00:00,21:47:29,2018-03-12 09:00:00,01:56:38,Standard,Pending,01:56:38,Clothing,Europe
2595,C099,Andrew Moore,2018-03-08 10:00:00,06:46:12,2018-03-10 10:00:00,06:45:04,Expedited,Pending,06:45:04,Clothing,North America
2596,C018,Lisa Green,2018-03-08 11:00:00,15:43:06,2018-03-13 11:00:00,07:31:54,Standard,Pending,07:31:54,Electronics,Asia
2597,C059,Sarah White,2018-03-08 12:00:00,15:54:54,2018-03-09 12:00:00,21:17:37,Standard,Delivered,21:17:37,Books,Europe
2598,C017,Sophia Scott,2018-03-08 13:00:00,12:54:34,2018-03-12 13:00:00,13:17:48,Standard,Pending,13:17:48,Groceries,North America
2599,C014,Hannah Allen,2018-03-08 14:00:00,14:27:34,2018-03-09 14:00:00,08:44:15,Standard,Pending,08:44:15,Home & Kitchen,Europe
2600,C031,James Taylor,2018-03-08 15:00:00,06:49:45,2018-03-10 15:00:00,20:09:41,Expedited,Delivered,20:09:41,Electronics,Europe
2601,C024,Daniel King,2018-03-08 16:00:00,17:50:45,2018-03-10 16:00:00,03:43:58,Expedited,Pending,03:43:58,Groceries,Europe
2602,C099,Mark Lee,2018-03-08 17:00:00,19:31:37,2018-03-13 17:00:00,07:46:52,Standard,Pending,07:46:52,Groceries,Asia
2603,C060,Emma Davis,2018-03-08 18:00:00,07:31:25,2018-03-13 18:00:00,22:18:46,Standard,Pending,22:18:46,Clothing,North America
2604,C045,Olivia White,2018-03-08 19:00:00,06:19:17,2018-03-14 19:00:00,07:39:50,Expedited,Delivered,07:39:50,Home & Kitchen,Europe
2605,C098,Sophia Scott,2018-03-08 20:00:00,17:14:51,2018-03-10 20:00:00,08:29:55,Expedited,Pending,08:29:55,Electronics,Europe
2606,C003,Olivia White,2018-03-08 21:00:00,21:50:21,2018-03-12 21:00:00,16:39:43,Expedited,Pending,16:39:43,Clothing,Europe
2607,C037,John Doe,2018-03-08 22:00:00,20:20:01,2018-03-09 22:00:00,14:03:05,Standard,Delivered,14:03:05,Clothing,North America
2608,C043,Andrew Moore,2018-03-08 23:00:00,07:52:42,2018-03-11 23:00:00,15:25:56,Expedited,Delivered,15:25:56,Books,Europe
2609,C040,Jane Smith,2018-03-09 00:00:00,17:22:12,2018-03-14 00:00:00,04:22:12,Standard,Pending,04:22:12,Groceries,Europe
2610,C090,Mark Lee,2018-03-09 01:00:00,08:08:48,2018-03-12 01:00:00,14:16:56,Standard,Pending,14:16:56,Electronics,Asia
2611,C055,Emma Davis,2018-03-09 02:00:00,06:40:53,2018-03-13 02:00:00,21:26:51,Expedited,Delivered,21:26:51,Electronics,North America
2612,C087,Hannah Allen,2018-03-09 03:00:00,00:01:03,2018-03-14 03:00:00,21:36:18,Standard,Pending,21:36:18,Electronics,Asia
2613,C039,Sam Brown,2018-03-09 04:00:00,13:31:35,2018-03-12 04:00:00,06:34:12,Expedited,Delivered,06:34:12,Clothing,North America
2614,C015,Emma Davis,2018-03-09 05:00:00,01:39:49,2018-03-13 05:00:00,13:47:30,Standard,Pending,13:47:30,Books,North America
2615,C004,Sophia Scott,2018-03-09 06:00:00,18:13:19,2018-03-10 06:00:00,12:01:45,Expedited,Delivered,12:01:45,Home & Kitchen,North America
2616,C093,John Doe,2018-03-09 07:00:00,09:48:07,2018-03-13 07:00:00,19:38:36,Standard,Pending,19:38:36,Clothing,Asia
2617,C086,Olivia White,2018-03-09 08:00:00,13:20:22,2018-03-15 08:00:00,13:08:09,Standard,Delivered,13:08:09,Home & Kitchen,Asia
2618,C025,Sarah White,2018-03-09 09:00:00,07:30:36,2018-03-14 09:00:00,06:27:45,Expedited,Delivered,06:27:45,Books,Asia
2619,C013,Sam Brown,2018-03-09 10:00:00,15:39:41,2018-03-11 10:00:00,13:56:27,Expedited,Delivered,13:56:27,Groceries,Asia
2620,C082,Lisa Green,2018-03-09 11:00:00,07:40:17,2018-03-10 11:00:00,01:16:58,Expedited,Delivered,01:16:58,Electronics,Europe
2621,C033,Tom Harris,2018-03-09 12:00:00,02:48:51,2018-03-12 12:00:00,19:03:12,Expedited,Delivered,19:03:12,Home & Kitchen,Europe
2622,C016,Sarah White,2018-03-09 13:00:00,14:52:26,2018-03-14 13:00:00,17:02:50,Standard,Pending,17:02:50,Clothing,Europe
2623,C042,Tom Harris,2018-03-09 14:00:00,16:39:01,2018-03-11 14:00:00,04:32:40,Expedited,Pending,04:32:40,Home & Kitchen,North America
2624,C066,Mark Lee,2018-03-09 15:00:00,16:49:30,2018-03-13 15:00:00,23:07:34,Expedited,Delivered,23:07:34,Groceries,Europe
2625,C055,James Taylor,2018-03-09 16:00:00,04:40:40,2018-03-11 16:00:00,01:32:11,Standard,Pending,01:32:11,Electronics,North America
2626,C099,Jane Smith,2018-03-09 17:00:00,01:33:50,2018-03-14 17:00:00,21:12:09,Expedited,Pending,21:12:09,Home & Kitchen,Asia
2627,C042,James Taylor,2018-03-09 18:00:00,22:58:02,2018-03-14 18:00:00,16:42:04,Expedited,Pending,16:42:04,Groceries,North America
2628,C034,Sam Brown,2018-03-09 19:00:00,16:13:13,2018-03-15 19:00:00,08:12:59,Standard,Pending,08:12:59,Clothing,North America
2629,C030,Mike Black,2018-03-09 20:00:00,13:37:34,2018-03-15 20:00:00,19:22:29,Expedited,Pending,19:22:29,Books,Europe
2630,C013,Sam Brown,2018-03-09 21:00:00,00:47:28,2018-03-11 21:00:00,10:54:03,Expedited,Pending,10:54:03,Clothing,Asia
2631,C013,James Taylor,2018-03-09 22:00:00,03:32:16,2018-03-13 22:00:00,20:42:08,Expedited,Delivered,20:42:08,Electronics,Asia
2632,C018,Emma Davis,2018-03-09 23:00:00,17:25:07,2018-03-11 23:00:00,06:15:22,Expedited,Pending,06:15:22,Clothing,Europe
2633,C032,Sophia Scott,2018-03-10 00:00:00,01:58:17,2018-03-15 00:00:00,22:30:56,Expedited,Pending,22:30:56,Clothing,Asia
2634,C096,Olivia White,2018-03-10 01:00:00,15:57:09,2018-03-15 01:00:00,04:05:50,Expedited,Pending,04:05:50,Clothing,Asia
2635,C099,Emma Davis,2018-03-10 02:00:00,07:11:21,2018-03-13 02:00:00,00:58:47,Standard,Delivered,00:58:47,Clothing,Asia
2636,C039,Emma Davis,2018-03-10 03:00:00,15:11:10,2018-03-16 03:00:00,17:23:12,Expedited,Pending,17:23:12,Electronics,Europe
2637,C046,Sophia Scott,2018-03-10 04:00:00,19:50:00,2018-03-13 04:00:00,00:09:06,Standard,Pending,00:09:06,Groceries,Asia
2638,C029,Sophia Scott,2018-03-10 05:00:00,02:11:29,2018-03-11 05:00:00,04:31:44,Standard,Pending,04:31:44,Home & Kitchen,North America
2639,C062,Mark Lee,2018-03-10 06:00:00,08:52:53,2018-03-15 06:00:00,21:15:23,Standard,Delivered,21:15:23,Books,North America
2640,C093,Sarah White,2018-03-10 07:00:00,04:00:41,2018-03-13 07:00:00,19:53:13,Standard,Pending,19:53:13,Home & Kitchen,Asia
2641,C062,Mike Black,2018-03-10 08:00:00,16:03:14,2018-03-12 08:00:00,10:18:22,Expedited,Delivered,10:18:22,Home & Kitchen,Europe
2642,C057,Mike Black,2018-03-10 09:00:00,18:26:07,2018-03-16 09:00:00,01:59:39,Expedited,Pending,01:59:39,Books,Europe
2643,C016,Emma Davis,2018-03-10 10:00:00,22:14:26,2018-03-16 10:00:00,12:38:43,Expedited,Delivered,12:38:43,Electronics,Europe
2644,C056,Tom Harris,2018-03-10 11:00:00,06:46:07,2018-03-14 11:00:00,07:15:49,Standard,Delivered,07:15:49,Books,Asia
2645,C010,Mark Lee,2018-03-10 12:00:00,22:41:17,2018-03-12 12:00:00,18:27:03,Expedited,Delivered,18:27:03,Electronics,Asia
2646,C030,Andrew Moore,2018-03-10 13:00:00,03:46:42,2018-03-14 13:00:00,11:15:52,Expedited,Pending,11:15:52,Home & Kitchen,North America
2647,C025,Andrew Moore,2018-03-10 14:00:00,21:02:14,2018-03-13 14:00:00,21:48:35,Expedited,Delivered,21:48:35,Electronics,Europe
2648,C084,Laura Clark,2018-03-10 15:00:00,02:46:37,2018-03-11 15:00:00,19:25:55,Standard,Delivered,19:25:55,Groceries,North America
2649,C005,Hannah Allen,2018-03-10 16:00:00,00:13:47,2018-03-12 16:00:00,23:25:21,Standard,Delivered,23:25:21,Books,North America
2650,C065,Emma Davis,2018-03-10 17:00:00,00:52:48,2018-03-12 17:00:00,23:08:04,Expedited,Delivered,23:08:04,Groceries,Europe
2651,C094,Jane Smith,2018-03-10 18:00:00,07:49:15,2018-03-12 18:00:00,16:48:33,Standard,Pending,16:48:33,Home & Kitchen,Asia
2652,C049,Olivia White,2018-03-10 19:00:00,05:09:41,2018-03-14 19:00:00,01:52:54,Standard,Pending,01:52:54,Books,Asia
2653,C003,Sophia Scott,2018-03-10 20:00:00,04:25:27,2018-03-13 20:00:00,06:35:12,Expedited,Pending,06:35:12,Home & Kitchen,North America
2654,C045,Sarah White,2018-03-10 21:00:00,11:19:48,2018-03-12 21:00:00,19:29:29,Standard,Pending,19:29:29,Groceries,North America
2655,C014,Lisa Green,2018-03-10 22:00:00,13:45:34,2018-03-12 22:00:00,10:30:57,Standard,Delivered,10:30:57,Home & Kitchen,North America
2656,C030,Sophia Scott,2018-03-10 23:00:00,11:51:17,2018-03-16 23:00:00,02:58:01,Expedited,Pending,02:58:01,Books,North America
2657,C068,Jane Smith,2018-03-11 00:00:00,11:01:01,2018-03-12 00:00:00,15:02:55,Standard,Delivered,15:02:55,Books,Europe
2658,C018,Tom Harris,2018-03-11 01:00:00,16:09:17,2018-03-17 01:00:00,14:16:47,Standard,Pending,14:16:47,Home & Kitchen,North America
2659,C062,Laura Clark,2018-03-11 02:00:00,21:18:57,2018-03-17 02:00:00,19:06:47,Standard,Pending,19:06:47,Books,North America
2660,C037,Sam Brown,2018-03-11 03:00:00,20:00:23,2018-03-12 03:00:00,04:33:32,Standard,Pending,04:33:32,Books,Asia
2661,C025,Daniel King,2018-03-11 04:00:00,03:24:35,2018-03-14 04:00:00,21:44:15,Standard,Delivered,21:44:15,Home & Kitchen,Asia
2662,C048,Sam Brown,2018-03-11 05:00:00,01:18:52,2018-03-17 05:00:00,04:02:58,Standard,Pending,04:02:58,Groceries,Asia
2663,C065,James Taylor,2018-03-11 06:00:00,11:09:30,2018-03-14 06:00:00,14:47:42,Standard,Pending,14:47:42,Books,Europe
2664,C053,Jane Smith,2018-03-11 07:00:00,12:21:22,2018-03-17 07:00:00,18:49:20,Standard,Pending,18:49:20,Books,Europe
2665,C079,James Taylor,2018-03-11 08:00:00,19:22:14,2018-03-16 08:00:00,08:07:21,Expedited,Delivered,08:07:21,Books,Asia
2666,C073,Emma Davis,2018-03-11 09:00:00,02:22:19,2018-03-12 09:00:00,18:53:04,Expedited,Pending,18:53:04,Books,Asia
2667,C015,Lisa Green,2018-03-11 10:00:00,12:39:56,2018-03-17 10:00:00,16:36:13,Expedited,Pending,16:36:13,Home & Kitchen,North America
2668,C049,John Doe,2018-03-11 11:00:00,06:55:07,2018-03-16 11:00:00,06:40:27,Expedited,Delivered,06:40:27,Groceries,North America
2669,C088,Sophia Scott,2018-03-11 12:00:00,17:40:05,2018-03-15 12:00:00,16:34:39,Standard,Delivered,16:34:39,Groceries,Europe
2670,C068,John Doe,2018-03-11 13:00:00,03:14:36,2018-03-16 13:00:00,21:44:47,Expedited,Pending,21:44:47,Electronics,Europe
2671,C012,Tom Harris,2018-03-11 14:00:00,04:38:08,2018-03-13 14:00:00,20:28:09,Expedited,Pending,20:28:09,Books,North America
2672,C059,Laura Clark,2018-03-11 15:00:00,06:40:19,2018-03-17 15:00:00,17:34:43,Standard,Pending,17:34:43,Books,Asia
2673,C037,Emma Davis,2018-03-11 16:00:00,09:25:03,2018-03-16 16:00:00,15:49:48,Standard,Delivered,15:49:48,Electronics,North America
2674,C061,Mike Black,2018-03-11 17:00:00,05:23:13,2018-03-14 17:00:00,06:29:18,Standard,Delivered,06:29:18,Groceries,Europe
2675,C043,Laura Clark,2018-03-11 18:00:00,08:00:16,2018-03-15 18:00:00,22:59:22,Standard,Delivered,22:59:22,Clothing,Europe
2676,C070,Sophia Scott,2018-03-11 19:00:00,12:23:26,2018-03-17 19:00:00,07:16:20,Standard,Pending,07:16:20,Clothing,North America
2677,C039,Laura Clark,2018-03-11 20:00:00,06:08:42,2018-03-13 20:00:00,06:32:39,Expedited,Delivered,06:32:39,Groceries,North America
2678,C056,James Taylor,2018-03-11 21:00:00,02:57:11,2018-03-16 21:00:00,18:28:19,Standard,Pending,18:28:19,Books,North America
2679,C063,Mike Black,2018-03-11 22:00:00,20:02:14,2018-03-15 22:00:00,19:09:11,Expedited,Delivered,19:09:11,Clothing,Europe
2680,C046,Sarah White,2018-03-11 23:00:00,20:09:32,2018-03-17 23:00:00,23:32:55,Expedited,Delivered,23:32:55,Home & Kitchen,Asia
2681,C088,Hannah Allen,2018-03-12 00:00:00,13:58:51,2018-03-16 00:00:00,20:03:03,Standard,Delivered,20:03:03,Home & Kitchen,North America
2682,C011,Lisa Green,2018-03-12 01:00:00,05:01:28,2018-03-14 01:00:00,08:14:55,Expedited,Pending,08:14:55,Electronics,Europe
2683,C062,Hannah Allen,2018-03-12 02:00:00,22:39:32,2018-03-17 02:00:00,14:25:27,Expedited,Pending,14:25:27,Groceries,Europe
2684,C077,Lisa Green,2018-03-12 03:00:00,03:58:03,2018-03-16 03:00:00,06:31:11,Standard,Pending,06:31:11,Groceries,Europe
2685,C098,Sam Brown,2018-03-12 04:00:00,04:59:59,2018-03-16 04:00:00,02:51:31,Expedited,Pending,02:51:31,Clothing,North America
2686,C025,Laura Clark,2018-03-12 05:00:00,19:40:22,2018-03-13 05:00:00,08:13:12,Expedited,Delivered,08:13:12,Books,North America
2687,C071,Mark Lee,2018-03-12 06:00:00,12:17:48,2018-03-16 06:00:00,23:59:43,Expedited,Pending,23:59:43,Groceries,Asia
2688,C052,Sophia Scott,2018-03-12 07:00:00,00:53:14,2018-03-13 07:00:00,00:31:18,Standard,Delivered,00:31:18,Clothing,Europe
2689,C004,James Taylor,2018-03-12 08:00:00,01:47:19,2018-03-17 08:00:00,15:11:09,Standard,Pending,15:11:09,Clothing,North America
2690,C059,Hannah Allen,2018-03-12 09:00:00,21:36:26,2018-03-18 09:00:00,01:17:12,Standard,Pending,01:17:12,Groceries,Europe
2691,C072,Tom Harris,2018-03-12 10:00:00,21:50:04,2018-03-18 10:00:00,23:37:11,Expedited,Delivered,23:37:11,Clothing,Europe
2692,C020,Laura Clark,2018-03-12 11:00:00,01:38:02,2018-03-17 11:00:00,21:35:00,Standard,Delivered,21:35:00,Electronics,Asia
2693,C093,John Doe,2018-03-12 12:00:00,16:23:23,2018-03-17 12:00:00,10:54:39,Expedited,Pending,10:54:39,Electronics,North America
2694,C063,Andrew Moore,2018-03-12 13:00:00,02:44:06,2018-03-15 13:00:00,01:33:47,Standard,Pending,01:33:47,Groceries,North America
2695,C054,Daniel King,2018-03-12 14:00:00,23:02:14,2018-03-17 14:00:00,00:03:37,Expedited,Delivered,00:03:37,Books,Europe
2696,C074,Tom Harris,2018-03-12 15:00:00,17:28:09,2018-03-16 15:00:00,20:51:45,Standard,Delivered,20:51:45,Electronics,Europe
2697,C098,Mike Black,2018-03-12 16:00:00,22:38:08,2018-03-18 16:00:00,19:25:14,Standard,Delivered,19:25:14,Electronics,Asia
2698,C057,Mike Black,2018-03-12 17:00:00,04:51:39,2018-03-14 17:00:00,06:06:49,Expedited,Delivered,06:06:49,Groceries,Asia
2699,C090,Hannah Allen,2018-03-12 18:00:00,13:03:19,2018-03-18 18:00:00,22:33:19,Standard,Delivered,22:33:19,Home & Kitchen,Asia
2700,C041,Daniel King,2018-03-12 19:00:00,13:43:33,2018-03-13 19:00:00,14:32:52,Expedited,Pending,14:32:52,Clothing,Asia
2701,C003,Jane Smith,2018-03-12 20:00:00,12:30:32,2018-03-18 20:00:00,16:19:56,Standard,Pending,16:19:56,Electronics,Asia
2702,C006,Sarah White,2018-03-12 21:00:00,19:38:27,2018-03-15 21:00:00,12:43:23,Standard,Pending,12:43:23,Home & Kitchen,Asia
2703,C005,Sophia Scott,2018-03-12 22:00:00,08:27:57,2018-03-17 22:00:00,21:46:55,Expedited,Pending,21:46:55,Books,Europe
2704,C005,Lisa Green,2018-03-12 23:00:00,16:52:22,2018-03-17 23:00:00,04:06:07,Expedited,Delivered,04:06:07,Home & Kitchen,Asia
2705,C054,Olivia White,2018-03-13 00:00:00,12:54:09,2018-03-19 00:00:00,22:13:03,Expedited,Delivered,22:13:03,Groceries,Europe
2706,C047,Andrew Moore,2018-03-13 01:00:00,15:05:47,2018-03-15 01:00:00,20:45:09,Standard,Delivered,20:45:09,Books,Europe
2707,C087,James Taylor,2018-03-13 02:00:00,10:57:51,2018-03-15 02:00:00,21:29:29,Expedited,Pending,21:29:29,Books,North America
2708,C049,Tom Harris,2018-03-13 03:00:00,02:27:40,2018-03-16 03:00:00,15:10:21,Standard,Delivered,15:10:21,Home & Kitchen,Europe
2709,C009,Laura Clark,2018-03-13 04:00:00,14:59:12,2018-03-14 04:00:00,13:13:01,Expedited,Delivered,13:13:01,Groceries,Europe
2710,C099,James Taylor,2018-03-13 05:00:00,09:51:55,2018-03-19 05:00:00,21:12:02,Expedited,Pending,21:12:02,Electronics,Asia
2711,C020,Mike Black,2018-03-13 06:00:00,12:16:06,2018-03-18 06:00:00,17:53:35,Expedited,Pending,17:53:35,Home & Kitchen,Europe
2712,C061,Mark Lee,2018-03-13 07:00:00,05:12:59,2018-03-19 07:00:00,20:52:18,Expedited,Pending,20:52:18,Electronics,Asia
2713,C035,Sam Brown,2018-03-13 08:00:00,16:14:35,2018-03-16 08:00:00,15:27:03,Expedited,Delivered,15:27:03,Home & Kitchen,Asia
